Age,Gender,Years at address,Employment status,Country,Current debt,Postcode,Income,Own home,CCJs,Loan amount,Outcome
49,M,14,Employed,UK,7000,NR3 1BY,9000,Own,1,543,Paid
38,F,7,Employed,UK,6390,TN6 1BH,10500,Mortgage,0,4966,Defaulted
55,M,32,Self Employed,UK,4530,SW7 5PH,51500,Own,0,41804,Paid
43,F,13,Self Employed,UK,8620,OX1 5HP,48000,Own,2,2564,Defaulted
59,M,32,Employed,UK,2990,BT39 9LQ,37500,Own,1,3039,Paid
24,F,6,Employed,UK,110,KT20 7UQ,54500,Rent,0,37833,Paid
22,M,1,Self Employed,UK,3110,BD13 3QS,50500,Own,0,4397,Paid
86,F,59,Unemployed,UK,0,LN2 1QL,35500,Own,0,25369,Paid
41,F,2,Self Employed,UK,2380,CT21 5HH,38000,Own,2,11769,Defaulted
60,F,35,Unemployed,UK,1820,GU1 3RX,40500,Own,3,32197,Paid
77,F,59,Unemployed,UK,9180,WS13 6RY,46000,Own,1,13141,Defaulted
19,M,2,Unemployed,UK,7350,N5 1ST,46500,Own,1,17791,Paid
51,F,17,Unemployed,UK,7960,AB15 6WF,50500,Rent,0,42272,Paid
66,F,48,Employed,UK,2800,NR24 2RL,28500,Mortgage,0,1824,Defaulted
82,M,11,Self Employed,UK,2320,GU22 7JF,39000,Mortgage,0,17963,Paid
40,F,5,Self Employed,UK,3880,LL46 2SA,37500,Own,3,7001,Paid
65,F,28,Unemployed,UK,9610,AB51 7JA,39500,Own,1,20110,Defaulted
58,M,10,Employed,UK,3240,WD23 4UA,25500,Rent,0,11223,Paid
35,M,11,Employed,UK,520,WD25 7JB,43000,Own,1,42038,Paid
43,M,10,Self Employed,UK,1790,KT22 0UT,49500,Mortgage,0,39247,Paid
43,F,23,Unemployed,UK,9530,CM20 2NG,50000,Own,0,6378,Defaulted
79,F,24,Self Employed,UK,1090,N5 2NH,46000,Own,2,41195,Defaulted
38,M,8,Self Employed,UK,6350,EH6 7HP,39000,Rent,0,8442,Paid
23,F,5,Unemployed,UK,7810,OX3 0PR,50000,Rent,2,9266,Defaulted
72,F,32,Unemployed,UK,0,SE13 5JE,52500,Rent,3,33236,Paid
78,F,12,Self Employed,UK,9480,GU29 9LE,30000,Own,2,4156,Defaulted
74,M,40,Self Employed,UK,2320,BN2 1QA,50500,Mortgage,2,34375,Defaulted
37,M,15,Self Employed,UK,7870,EH6 6PP,19500,Mortgage,2,18982,Defaulted
48,M,12,Self Employed,UK,80,N10 3EB,51000,Own,0,26021,Defaulted
25,F,3,Self Employed,UK,6990,NG3 5GW,28000,Own,0,8626,Paid
21,M,1,Self Employed,UK,4280,BN6 8HE,37000,Own,0,31665,Paid
46,M,8,Self Employed,UK,9170,ST5 8EQ,35000,Rent,0,12300,Paid
70,M,8,Self Employed,UK,1860,BT9 5JX,40500,Mortgage,0,5687,Paid
24,F,3,Self Employed,UK,1060,CM15 8ER,39500,Own,0,20584,Paid
60,M,26,Self Employed,UK,1050,ME7 5SE,33500,Mortgage,3,5187,Defaulted
60,M,20,Unemployed,UK,7750,SW17 8JJ,21500,Own,0,10791,Paid
81,M,18,Unemployed,UK,1100,EN5 4PU,53000,Own,3,2664,Defaulted
46,F,11,Self Employed,UK,1030,B93 9DE,51500,Rent,0,625,Paid
20,M,1,Self Employed,UK,2670,TS9 5LB,28000,Own,1,17709,Paid
81,F,46,Unemployed,UK,2370,SW2 4HF,45000,Own,0,17252,Paid
17,F,1,Self Employed,UK,0,W10 6ES,34500,Own,0,25799,Paid
40,F,6,Self Employed,UK,440,BT4 2HF,9000,Rent,1,6704,Defaulted
89,M,5,Self Employed,UK,1180,IV1 3XH,41000,Own,1,34693,Paid
80,M,37,Unemployed,UK,3830,CM16 7DZ,16000,Own,0,1785,Paid
61,F,16,Unemployed,UK,250,TD7 4LE,41000,Own,0,5962,Paid
44,M,10,Unemployed,UK,110,L23 6WG,17500,Own,0,5256,Paid
35,M,6,Self Employed,UK,9520,GU1 2XX,50000,Own,0,11088,Paid
50,F,13,Self Employed,UK,4060,BH13 7RG,33000,Mortgage,3,12555,Defaulted
41,F,18,Self Employed,UK,7790,BS8 2HD,17000,Own,1,12932,Paid
33,F,3,Self Employed,UK,3450,TW9 4BY,43500,Own,1,7302,Paid
60,F,1,Employed,UK,6530,CB2 3AP,40500,Mortgage,0,12663,Paid
47,F,27,Unemployed,UK,710,SP11 7RN,52000,Own,1,16151,Defaulted
68,M,3,Self Employed,UK,8350,N1 5HN,47000,Rent,1,30228,Paid
49,M,16,Self Employed,UK,9270,LA5 0AW,54500,Mortgage,0,37275,Defaulted
55,M,10,Unemployed,UK,5140,E2 0SU,41000,Own,3,12976,Paid
20,M,2,Self Employed,UK,4340,GL55 6AU,54000,Own,1,34963,Paid
27,M,4,Self Employed,UK,760,FY6 0EY,38500,Own,0,16417,Paid
23,F,1,Unemployed,UK,9050,NW3 4JG,53000,Own,1,34778,Defaulted
88,M,24,Self Employed,UK,2390,CF64 3JG,25000,Own,2,15286,Defaulted
80,M,6,Self Employed,UK,9940,CM0 8DP,45500,Mortgage,0,19196,Paid
31,M,14,Unemployed,UK,2210,CT10 1QU,33500,Own,1,21818,Paid
17,F,1,Unemployed,UK,510,EX18 7AU,40500,Mortgage,0,18255,Defaulted
81,M,22,Unemployed,UK,140,GU51 4SN,14500,Own,0,13391,Paid
86,F,68,Unemployed,UK,1690,TW1 4ST,52000,Own,0,14310,Paid
49,M,17,Self Employed,UK,9810,BN27 1SU,27500,Mortgage,0,14005,Defaulted
88,M,7,Self Employed,UK,6970,SW20 8RE,50000,Mortgage,3,43467,Defaulted
39,M,30,Self Employed,UK,9880,SW14 7RW,34000,Own,2,21621,Defaulted
62,F,18,Self Employed,UK,570,HP27 9LL,53000,Own,2,32777,Defaulted
58,M,32,Self Employed,UK,3220,KT22 8NZ,32500,Own,2,16150,Defaulted
79,F,19,Employed,UK,5890,SL6 0DR,54000,Own,1,11541,Paid
26,M,7,Unemployed,UK,1780,HA9 9NL,49000,Own,0,14086,Paid
41,F,24,Employed,UK,0,SW19 6ND,38500,Own,0,16756,Paid
86,M,54,Employed,UK,2620,DD1 4NB,51000,Rent,0,46634,Paid
77,F,35,Unemployed,UK,5500,BR7 6RG,24000,Mortgage,0,13549,Paid
24,F,2,Employed,UK,7440,G64 2RJ,35000,Own,1,3380,Paid
48,M,27,Unemployed,UK,580,SO23 0JF,51500,Own,2,41731,Defaulted
23,F,5,Self Employed,UK,1270,LL13 9QF,37000,Mortgage,0,4676,Defaulted
43,M,7,Unemployed,UK,330,SW12 8TZ,21500,Own,2,12059,Defaulted
47,M,13,Unemployed,UK,6420,SA4 9ZJ,49500,Rent,0,21857,Defaulted
77,M,37,Self Employed,UK,3940,KT7 0BS,54000,Rent,2,26108,Defaulted
65,F,42,Self Employed,UK,7260,BT80 8JB,31500,Own,0,5186,Defaulted
31,M,13,Self Employed,UK,3490,CH48 2HW,32500,Mortgage,2,16794,Defaulted
65,M,30,Unemployed,UK,2250,N8 7DA,43000,Mortgage,2,11644,Paid
49,F,31,Self Employed,UK,360,BT4 3DX,30000,Mortgage,0,16826,Paid
86,F,11,Unemployed,UK,0,TN26 3HP,46500,Own,1,28529,Defaulted
19,M,1,Unemployed,UK,5610,EX39 1EY,32500,Rent,1,5150,Paid
29,M,2,Self Employed,UK,2110,W14 0AJ,53500,Mortgage,3,38479,Defaulted
39,M,2,Unemployed,UK,1060,NR20 3QA,54000,Mortgage,1,9349,Paid
62,F,28,Unemployed,UK,1400,GU12 4GA,39500,Own,1,10780,Paid
81,M,53,Self Employed,UK,3510,BS9 4EQ,19000,Own,1,7579,Paid
89,F,57,Self Employed,UK,8490,HS2 9AQ,46000,Rent,0,29615,Defaulted
29,M,10,Unemployed,UK,420,BT31 9AT,54500,Rent,0,36234,Defaulted
22,M,1,Self Employed,UK,90,WR14 4DL,33000,Own,3,2199,Defaulted
55,M,31,Unemployed,UK,8140,CV32 6ES,30000,Own,0,18584,Defaulted
32,F,1,Self Employed,UK,2500,NW3 4NJ,46500,Mortgage,0,37594,Paid
43,M,14,Unemployed,UK,1380,NE2 4ND,49000,Own,2,43222,Defaulted
51,M,17,Unemployed,UK,4020,HP10 8NU,43500,Rent,1,32541,Paid
18,M,1,Self Employed,UK,620,ST4 5JW,40500,Mortgage,0,4692,Defaulted
23,F,3,Self Employed,UK,1650,NG12 5ND,21000,Own,0,7316,Paid
46,F,27,Self Employed,UK,1960,YO21 2QL,42500,Mortgage,3,4396,Defaulted
31,F,9,Self Employed,UK,8730,IP6 0SH,41500,Rent,0,30024,Defaulted
81,F,21,Self Employed,UK,90,CV37 7JD,38500,Own,0,3485,Paid
30,F,3,Employed,UK,10,DD2 5GD,47000,Rent,0,38944,Paid
20,F,1,Self Employed,UK,0,CF5 5DN,20000,Own,0,14659,Paid
58,M,3,Self Employed,UK,10,PE36 5NA,43500,Own,0,28312,Paid
51,F,3,Self Employed,UK,5320,BT20 3TD,54500,Own,0,1713,Paid
61,M,12,Self Employed,UK,210,BT46 5JN,11500,Own,2,6498,Defaulted
76,F,7,Self Employed,UK,0,BT70 1PA,47000,Own,1,22921,Defaulted
35,M,2,Self Employed,UK,4180,W5 4ND,46500,Own,3,10313,Defaulted
38,M,13,Employed,UK,2830,IM4 6DG,52500,Mortgage,1,33619,Paid
62,F,10,Employed,UK,1460,W10 6AL,21500,Own,0,15331,Paid
60,M,1,Self Employed,UK,5540,EH48 1QA,32000,Rent,0,13428,Paid
49,F,22,Self Employed,UK,110,BT6 0AQ,25000,Own,2,18260,Defaulted
45,M,22,Unemployed,UK,8710,BT19 1TE,54500,Own,0,32532,Defaulted
79,F,27,Employed,UK,5060,E2 9BW,29000,Rent,0,24701,Paid
64,M,33,Unemployed,UK,9680,EN2 6EY,30500,Own,0,1575,Defaulted
51,F,26,Employed,UK,730,E14 8NG,35000,Own,0,30987,Paid
33,M,16,Self Employed,UK,50,CF5 1GF,24000,Rent,0,16860,Paid
83,F,33,Self Employed,UK,4490,CV37 6SL,34500,Own,0,29309,Paid
59,F,26,Unemployed,UK,9540,BT4 2WA,45500,Mortgage,1,33265,Defaulted
37,M,17,Self Employed,UK,220,BT30 8SW,12000,Mortgage,3,2392,Paid
30,M,4,Employed,UK,3630,BN25 3UL,18000,Rent,0,12513,Defaulted
58,F,28,Unemployed,UK,6430,SY22 6TS,49000,Rent,0,21061,Paid
43,M,17,Unemployed,UK,4230,S10 3TP,38000,Rent,3,14741,Paid
42,F,12,Self Employed,UK,1300,TF7 5UJ,24500,Own,0,2201,Paid
40,F,8,Unemployed,UK,8310,NW6 4DW,38000,Mortgage,1,6237,Defaulted
82,F,62,Self Employed,UK,0,IP21 5PA,54000,Mortgage,0,5485,Paid
19,F,2,Unemployed,UK,150,WD17 3DG,31500,Rent,0,10187,Paid
77,F,3,Unemployed,UK,440,SW6 6HF,43500,Mortgage,0,6124,Paid
61,M,13,Self Employed,UK,510,HG3 1DR,40000,Own,0,26089,Paid
69,M,1,Self Employed,UK,1170,PL26 6EX,12500,Rent,0,11836,Defaulted
85,M,10,Self Employed,UK,6950,EX34 9SA,40000,Own,0,26381,Paid
25,M,4,Self Employed,UK,360,BT63 5YE,47000,Mortgage,2,45965,Paid
53,M,33,Unemployed,UK,620,GL7 6LE,22000,Rent,1,1146,Paid
40,M,9,Self Employed,UK,4450,BT19 1HF,10500,Own,0,2619,Paid
84,F,14,Self Employed,UK,1040,N6 5LL,47000,Own,2,29753,Paid
60,F,4,Self Employed,UK,2900,PR4 4RF,22500,Own,1,15725,Paid
47,F,17,Self Employed,UK,1830,PH2 7DG,41500,Rent,3,2419,Defaulted
70,F,23,Employed,UK,1880,SW1P 1QQ,54000,Rent,0,30275,Paid
46,F,18,Unemployed,UK,4290,BT42 3NF,33500,Rent,2,24162,Defaulted
84,F,13,Self Employed,UK,2280,BT38 9NN,42500,Own,0,41130,Paid
54,M,12,Unemployed,UK,0,BN1 5DG,18000,Own,2,6678,Defaulted
26,F,4,Unemployed,UK,7540,W6 0TD,46000,Mortgage,3,37419,Paid
54,F,17,Self Employed,UK,7120,TD6 0AA,45500,Mortgage,1,8003,Defaulted
34,F,10,Self Employed,UK,250,BT39 9NT,48500,Mortgage,3,16441,Paid
33,M,2,Self Employed,UK,8390,IM7 4EN,25500,Own,2,22685,Paid
80,M,33,Self Employed,UK,9110,LL77 7UN,50500,Mortgage,1,21456,Defaulted
85,F,51,Self Employed,UK,6390,NW2 4PH,46000,Own,0,19630,Defaulted
42,M,17,Self Employed,UK,2410,KT13 0PS,51500,Own,0,34716,Paid
60,F,37,Unemployed,UK,290,BT10 0BT,38500,Own,0,26451,Paid
36,M,15,Unemployed,UK,120,EH15 2QU,39000,Rent,1,3377,Paid
58,F,16,Unemployed,UK,960,GU9 8LZ,34500,Own,0,26300,Paid
89,F,49,Employed,UK,1090,SO20 8HZ,34500,Own,3,15398,Paid
58,F,18,Employed,UK,2270,BT77 0BE,49500,Mortgage,1,24549,Paid
26,F,4,Self Employed,UK,290,EC1V 4JU,52000,Own,0,48176,Paid
73,M,4,Unemployed,UK,9300,WD7 7BJ,50000,Rent,0,5521,Defaulted
49,M,5,Employed,UK,0,GL51 6UL,52500,Own,2,3641,Paid
25,F,5,Unemployed,UK,2690,HP4 3XE,49000,Own,3,15549,Paid
20,F,1,Employed,UK,7180,CH43 9RG,28500,Own,1,15795,Paid
37,F,18,Unemployed,UK,110,YO25 6RZ,49000,Own,0,37723,Defaulted
34,F,14,Unemployed,UK,210,SE10 9LU,12000,Mortgage,0,5153,Paid
35,M,6,Unemployed,UK,6560,TD3 6JT,48000,Own,1,2325,Defaulted
45,M,10,Unemployed,UK,600,CV3 6EH,44000,Rent,0,4424,Paid
75,M,36,Self Employed,UK,120,SW20 8AG,24000,Own,2,13995,Defaulted
22,M,5,Self Employed,UK,10,BN7 2QB,35500,Own,0,8424,Paid
26,F,1,Self Employed,UK,1180,LL40 2ER,38500,Mortgage,0,6274,Defaulted
67,M,27,Self Employed,UK,8520,IG10 1HN,53000,Mortgage,2,313,Defaulted
45,M,17,Self Employed,UK,0,B96 6DZ,36000,Mortgage,1,27930,Paid
61,F,10,Self Employed,UK,1520,PH16 5ED,47000,Own,0,27229,Paid
68,M,13,Self Employed,UK,1120,SW4 7QJ,38000,Rent,0,11277,Paid
70,M,50,Employed,UK,1280,BR3 3AP,31000,Mortgage,0,6432,Paid
79,M,62,Self Employed,UK,8360,KT18 7BW,15500,Mortgage,3,6315,Defaulted
19,F,1,Self Employed,UK,7520,BN20 7TT,54000,Mortgage,3,22842,Defaulted
85,F,55,Unemployed,UK,340,BT23 5EZ,37500,Rent,0,6544,Paid
86,M,46,Unemployed,UK,710,WN6 9EG,41000,Own,0,29337,Paid
39,F,15,Self Employed,UK,3370,BN12 4XQ,30000,Own,0,2124,Paid
70,M,43,Employed,UK,770,NG1 1GH,48000,Mortgage,1,32698,Paid
39,M,11,Self Employed,UK,5020,KT2 6HD,53000,Own,2,23190,Paid
27,F,9,Employed,UK,5510,CV36 5HS,35500,Own,3,1072,Defaulted
47,M,26,Unemployed,UK,1820,BA5 3HW,16500,Own,2,14895,Defaulted
41,F,7,Unemployed,UK,3590,SG12 7PW,51500,Mortgage,0,9380,Paid
66,F,4,Self Employed,UK,230,BD9 4JZ,37500,Mortgage,0,26033,Paid
78,M,56,Self Employed,UK,70,CB6 3AZ,53000,Mortgage,1,8145,Paid
51,F,32,Self Employed,UK,460,BT6 0HN,19500,Mortgage,1,14602,Paid
81,M,54,Self Employed,UK,8740,OX44 7XY,40500,Own,0,35287,Defaulted
78,M,25,Employed,UK,90,EN7 5NF,53000,Own,2,40136,Paid
72,M,37,Employed,UK,100,BT40 1DX,47500,Own,0,45561,Paid
60,F,22,Self Employed,UK,1560,W7 3BH,36000,Rent,0,10506,Paid
34,M,3,Unemployed,UK,2490,HP13 5PX,30000,Own,0,13667,Paid
67,F,37,Self Employed,UK,1590,SE28 0BN,38000,Own,1,19438,Paid
51,F,24,Self Employed,UK,4010,KT23 3AQ,31000,Mortgage,0,11498,Defaulted
43,M,9,Self Employed,UK,590,AB34 5HN,24000,Mortgage,3,7493,Defaulted
25,M,2,Employed,UK,8370,NN7 1LD,22000,Own,2,15288,Defaulted
41,M,10,Unemployed,UK,2610,E4 6PL,10500,Own,1,7318,Paid
33,M,9,Unemployed,UK,5790,JE3 6UE,54500,Mortgage,3,21848,Defaulted
51,F,31,Self Employed,UK,2130,LE15 6QR,51500,Rent,0,7982,Paid
60,F,16,Unemployed,UK,2650,SA72 4UN,47000,Mortgage,0,13015,Paid
75,M,25,Employed,UK,0,TR26 2AP,38000,Own,0,21329,Paid
18,M,1,Employed,UK,2030,TQ14 0BW,45000,Own,0,25693,Defaulted
33,M,11,Self Employed,UK,8850,AL5 4DQ,32000,Own,3,15627,Defaulted
34,F,12,Self Employed,UK,4290,PE19 6UA,46500,Own,0,9731,Paid
89,F,38,Self Employed,UK,40,BD23 5NQ,44500,Mortgage,3,2081,Defaulted
85,F,31,Unemployed,UK,7980,IP7 7AA,49000,Own,2,41080,Paid
25,M,8,Unemployed,UK,8060,BH1 3QH,27000,Rent,3,11184,Defaulted
19,M,1,Self Employed,UK,1870,EX11 1XZ,16500,Mortgage,1,292,Paid
50,M,22,Employed,UK,940,IP10 0JU,54500,Mortgage,1,15719,Paid
71,M,21,Self Employed,UK,9540,BR1 3JE,51500,Mortgage,2,8960,Defaulted
22,M,2,Self Employed,UK,160,RG7 1WY,16500,Own,0,2434,Paid
38,M,20,Employed,UK,510,JE2 7PB,48000,Own,0,28944,Paid
49,M,20,Self Employed,UK,7450,IP26 5EF,42000,Own,0,41275,Paid
37,M,3,Unemployed,UK,8690,BH14 8EG,44000,Own,1,14937,Paid
42,F,16,Self Employed,UK,6180,SE8 3RE,40500,Mortgage,0,39355,Paid
56,M,20,Unemployed,UK,0,KT10 0EB,12000,Own,3,10164,Defaulted
43,M,4,Self Employed,UK,2010,TN21 0LF,27500,Mortgage,3,17358,Defaulted
69,F,6,Self Employed,UK,1840,LL30 3AS,38000,Mortgage,2,24450,Defaulted
31,F,12,Self Employed,UK,2260,LU3 1UU,46000,Own,0,7962,Paid
46,M,28,Employed,UK,100,LE11 3SQ,18500,Mortgage,0,7019,Defaulted
65,M,30,Unemployed,UK,5750,KT10 8NT,39500,Own,0,26800,Paid
32,F,4,Unemployed,UK,2380,PO11 0FB,44000,Rent,1,8348,Paid
20,F,1,Self Employed,UK,0,CA3 8TX,36500,Mortgage,0,28916,Defaulted
65,M,35,Unemployed,UK,310,PE30 3JG,42000,Own,0,34024,Defaulted
79,F,56,Unemployed,UK,260,GL56 0RX,24000,Own,2,10370,Defaulted
63,M,45,Employed,UK,1490,LA2 8JT,48500,Mortgage,0,21215,Paid
73,M,31,Self Employed,UK,4440,N13 4AZ,54000,Mortgage,1,28768,Paid
33,F,10,Unemployed,UK,9630,PH20 1BW,51000,Mortgage,0,26108,Paid
33,M,3,Self Employed,UK,6880,KY16 9DG,43000,Own,1,37463,Paid
75,M,15,Self Employed,UK,2680,N8 9EX,49000,Rent,0,9345,Paid
49,F,29,Employed,UK,3260,SA62 4LR,50000,Own,2,3618,Defaulted
70,F,28,Unemployed,UK,2460,BH24 2HR,13500,Own,0,1155,Defaulted
60,F,13,Self Employed,UK,2050,SO15 2HR,49000,Own,3,13982,Defaulted
18,M,1,Self Employed,UK,1090,TW3 2DB,34500,Own,2,10288,Paid
86,F,46,Unemployed,UK,6070,EH8 9UP,10000,Mortgage,3,1386,Defaulted
62,M,32,Employed,UK,7080,CV3 2EQ,45500,Rent,1,29575,Paid
45,M,2,Employed,UK,1290,N12 9JN,39500,Mortgage,1,1976,Paid
23,M,2,Self Employed,UK,2880,BT81 7RF,23500,Own,1,7247,Defaulted
71,F,10,Employed,UK,100,KT23 4HR,52000,Own,0,45488,Paid
61,F,13,Employed,UK,5930,TS21 3NT,44000,Own,0,8485,Paid
66,F,10,Unemployed,UK,5810,BT27 5LP,51000,Own,0,6514,Defaulted
72,M,39,Unemployed,UK,520,PL22 0QQ,24000,Mortgage,0,13680,Paid
71,F,4,Self Employed,UK,280,SE25 4JD,42500,Own,0,7009,Paid
29,M,9,Unemployed,UK,9410,HA7 3AZ,42500,Own,0,23442,Defaulted
33,F,12,Unemployed,UK,2200,SO52 9PB,22000,Own,0,3711,Defaulted
51,M,13,Self Employed,UK,530,GU15 2ND,18000,Mortgage,0,16322,Paid
24,F,2,Self Employed,UK,3620,OX18 2JG,44000,Mortgage,1,20886,Paid
26,M,6,Self Employed,UK,120,BR5 1QE,26000,Own,2,7207,Defaulted
54,M,27,Self Employed,UK,170,NR12 8BU,49500,Mortgage,2,7555,Defaulted
35,M,15,Unemployed,UK,1220,BT61 7EE,48000,Rent,1,10563,Paid
77,F,56,Unemployed,UK,5250,E3 5AX,48500,Rent,0,26550,Paid
84,F,16,Employed,UK,880,AB15 4BQ,53000,Mortgage,1,46059,Defaulted
72,M,19,Self Employed,UK,4020,TN18 4LH,37000,Mortgage,1,23466,Defaulted
27,M,10,Unemployed,UK,710,SL9 8HT,39500,Own,0,24398,Paid
34,M,10,Unemployed,UK,3990,B47 5RB,50500,Own,0,3921,Paid
73,F,32,Unemployed,UK,4730,JE2 6FJ,27500,Own,0,5041,Paid
43,F,21,Unemployed,UK,130,NG5 4FB,36500,Own,3,4904,Paid
83,M,37,Self Employed,UK,20,BT9 6JN,27500,Own,2,22036,Defaulted
79,M,34,Self Employed,UK,1590,JE2 7SE,44500,Own,0,33089,Paid
55,M,36,Employed,UK,8290,SE5 7HS,37000,Mortgage,1,35697,Defaulted
29,M,6,Self Employed,UK,140,PA4 0SJ,48500,Own,0,39432,Paid
63,F,3,Self Employed,UK,4980,SO23 0JS,40500,Mortgage,2,22886,Defaulted
32,M,15,Unemployed,UK,300,PE31 8UL,40500,Rent,0,15689,Paid
37,F,4,Employed,UK,7500,IG7 4QB,50500,Own,0,45627,Defaulted
80,F,41,Employed,UK,5840,LS22 5BG,39000,Mortgage,2,21823,Paid
68,F,40,Unemployed,UK,60,SW18 3BL,45000,Own,0,16758,Paid
63,F,1,Unemployed,UK,7620,BT27 4AN,53000,Mortgage,0,52245,Defaulted
55,F,9,Employed,UK,5670,BB2 7HT,50500,Own,3,37067,Paid
59,F,1,Self Employed,UK,5220,BT55 7AU,39000,Own,0,4701,Paid
66,F,1,Self Employed,UK,3220,BH14 8LT,22000,Own,0,7495,Paid
39,F,22,Unemployed,UK,8120,B90 1TF,42000,Mortgage,3,24655,Defaulted
71,M,36,Self Employed,UK,280,NE3 4XE,30000,Own,0,14000,Paid
70,M,39,Self Employed,UK,4750,BT19 6DA,12000,Own,1,10637,Defaulted
79,M,3,Self Employed,UK,3150,CV33 9QF,46500,Own,2,42953,Defaulted
36,F,13,Self Employed,UK,2860,BA2 7DL,50500,Mortgage,1,23365,Paid
52,M,12,Employed,UK,4950,CA11 8SP,51500,Own,0,17685,Paid
40,M,6,Employed,UK,0,HA4 8SY,50000,Rent,0,4213,Paid
38,M,15,Unemployed,UK,1410,OX33 1UU,24500,Own,1,8089,Paid
63,M,15,Employed,UK,3230,G77 6QS,30000,Mortgage,2,17591,Paid
27,F,7,Self Employed,UK,620,TN1 1DX,47500,Own,0,30003,Paid
18,M,1,Self Employed,UK,1450,HU13 0HY,40000,Own,0,2428,Paid
45,F,19,Unemployed,Spain,4000,DE1 1GJ,31000,Own,2,27739,Defaulted
39,M,12,Self Employed,UK,50,RM14 2AE,17000,Own,0,8128,Paid
65,F,28,Employed,UK,7670,EH10 5DS,45500,Mortgage,0,22158,Paid
78,M,34,Self Employed,UK,5370,E17 7DN,51000,Mortgage,0,26201,Paid
22,M,1,Self Employed,UK,0,CH64 9UZ,54000,Mortgage,0,32097,Paid
28,M,11,Unemployed,UK,830,BT5 5JT,54500,Own,1,11843,Paid
73,M,21,Self Employed,UK,90,SA3 5SW,44500,Mortgage,1,12761,Paid
75,F,12,Unemployed,UK,4560,BN44 3LF,21000,Own,1,8726,Paid
69,F,51,Employed,UK,5840,SO42 7SU,27000,Rent,0,23114,Paid
18,M,1,Unemployed,UK,9800,HR4 7QT,45500,Own,0,40732,Defaulted
60,F,13,Unemployed,UK,0,TN30 6XA,49500,Mortgage,3,38253,Defaulted
29,M,2,Retired,UK,550,B72 1LH,40500,Rent,2,22719,Defaulted
65,M,29,Self Employed,UK,4060,TN12 9AL,9500,Own,3,864,Defaulted
80,M,41,Employed,UK,0,BA4 4JQ,35000,Mortgage,2,17098,Paid
65,M,19,Self Employed,UK,5560,KT23 4BT,28000,Rent,0,3727,Paid
32,M,13,Self Employed,UK,3560,CO7 9NA,33500,Mortgage,3,1412,Defaulted
79,M,11,Unemployed,UK,4460,PH10 6EA,41500,Rent,0,17924,Defaulted
45,F,11,Employed,UK,5000,JE3 9UH,25500,Mortgage,0,17716,Paid
34,F,16,Self Employed,UK,7680,IM2 3AH,41500,Rent,0,32427,Paid
32,F,15,Unemployed,UK,2810,CW3 9HN,48000,Rent,1,18588,Paid
84,F,51,Self Employed,UK,400,EX3 0NY,19500,Mortgage,2,13763,Defaulted
39,M,13,Unemployed,UK,9520,RH2 0AR,48000,Rent,2,18866,Defaulted
37,M,5,Self Employed,UK,140,NE48 3PZ,29500,Own,0,21765,Paid
85,F,45,Self Employed,UK,2170,RG27 0SF,51000,Mortgage,1,43748,Paid
62,M,27,Self Employed,UK,760,CF62 6ST,48000,Mortgage,2,2220,Defaulted
69,F,4,Unemployed,UK,1780,SE22 8UL,23500,Own,2,385,Defaulted
44,M,21,Self Employed,UK,40,IV30 1NU,35000,Own,1,18233,Defaulted
42,M,5,Unemployed,UK,4670,BT18 0AS,48000,Mortgage,3,6454,Defaulted
18,F,1,Unemployed,UK,4740,OX15 5EH,51000,Mortgage,0,43265,Defaulted
40,F,6,Self Employed,UK,2730,RG31 5JF,15500,Own,1,1017,Paid
87,F,58,Self Employed,UK,4850,EN4 0HY,47000,Mortgage,0,43779,Paid
58,F,18,Self Employed,UK,3180,SW14 7DG,26500,Rent,0,9777,Paid
87,F,64,Employed,UK,4380,BT26 6RD,28000,Rent,3,4750,Defaulted
39,F,10,Self Employed,UK,2920,SO31 4BL,44000,Mortgage,1,36080,Defaulted
32,F,2,Self Employed,UK,2070,GU8 5NX,49500,Mortgage,1,14940,Paid
62,F,4,Unemployed,UK,890,CT6 5JL,52500,Mortgage,0,30113,Paid
64,M,12,Self Employed,UK,8150,RG40 4JN,44000,Mortgage,1,7832,Defaulted
47,F,26,Unemployed,UK,2390,BL1 6JZ,39500,Mortgage,1,2036,Paid
70,M,40,Unemployed,UK,6490,MK18 2HS,40000,Mortgage,3,8446,Defaulted
24,F,2,Unemployed,UK,30,SW7 4DB,30000,Own,0,3641,Paid
65,M,26,Self Employed,UK,3490,SW6 6PR,39500,Own,1,38376,Paid
26,M,8,Self Employed,UK,1700,BN1 5GD,35500,Own,1,4347,Paid
78,M,17,Employed,UK,5270,GU32 1JG,36500,Own,0,25916,Paid
89,F,43,Self Employed,UK,8260,BB12 8AH,38000,Own,0,7582,Defaulted
70,F,45,Employed,UK,240,BA22 7HD,29500,Own,1,9026,Paid
58,M,39,Unemployed,UK,950,GY3 5HU,39500,Mortgage,0,23151,Defaulted
23,M,3,Self Employed,UK,2440,SE24 9HL,44000,Own,0,1381,Defaulted
20,M,3,Unemployed,UK,670,BT82 8DX,38000,Rent,1,5700,Defaulted
70,M,8,Self Employed,UK,9100,GL6 6UB,50500,Own,0,35078,Paid
32,M,9,Unemployed,UK,2250,N20 8QH,23000,Rent,0,20427,Defaulted
18,F,1,Self Employed,UK,9850,SA70 8RA,49000,Own,0,39061,Defaulted
